,TEAM_NAME,GAME_DATE,GAME_ID,tweet_since,tweet_until
40364,Milwaukee Bucks,2014-03-07,21300923,2014-03-04,2014-03-06
40365,New York Knicks,2014-03-07,21300921,2014-03-04,2014-03-06
40366,Sacramento Kings,2014-03-07,21300919,2014-03-04,2014-03-06
40367,Toronto Raptors,2014-03-07,21300919,2014-03-04,2014-03-06
40368,Atlanta Hawks,2014-03-07,21300927,2014-03-04,2014-03-06
40369,Cleveland Cavaliers,2014-03-07,21300918,2014-03-04,2014-03-06
40370,Minnesota Timberwolves,2014-03-07,21300922,2014-03-04,2014-03-06
40371,Denver Nuggets,2014-03-07,21300925,2014-03-04,2014-03-06
40372,Los Angeles Lakers,2014-03-07,21300925,2014-03-04,2014-03-06
40373,Chicago Bulls,2014-03-07,21300917,2014-03-04,2014-03-06
40374,Dallas Mavericks,2014-03-07,21300924,2014-03-04,2014-03-06
40375,Utah Jazz,2014-03-07,21300921,2014-03-04,2014-03-06
40376,Memphis Grizzlies,2014-03-07,21300917,2014-03-04,2014-03-06
40377,Boston Celtics,2014-03-07,21300920,2014-03-04,2014-03-06
40378,Indiana Pacers,2014-03-07,21300926,2014-03-04,2014-03-06
40379,Golden State Warriors,2014-03-07,21300927,2014-03-04,2014-03-06
40380,New Orleans Pelicans,2014-03-07,21300923,2014-03-04,2014-03-06
40381,Charlotte Bobcats,2014-03-07,21300918,2014-03-04,2014-03-06
40382,Portland Trail Blazers,2014-03-07,21300924,2014-03-04,2014-03-06
40383,Detroit Pistons,2014-03-07,21300922,2014-03-04,2014-03-06
40384,Brooklyn Nets,2014-03-07,21300920,2014-03-04,2014-03-06
40385,Houston Rockets,2014-03-07,21300926,2014-03-04,2014-03-06
40386,Los Angeles Lakers,2014-03-06,21300916,2014-03-03,2014-03-05
40387,Phoenix Suns,2014-03-06,21300915,2014-03-03,2014-03-05
40388,Oklahoma City Thunder,2014-03-06,21300915,2014-03-03,2014-03-05
40389,Miami Heat,2014-03-06,21300914,2014-03-03,2014-03-05
40390,Los Angeles Clippers,2014-03-06,21300916,2014-03-03,2014-03-05
40391,San Antonio Spurs,2014-03-06,21300914,2014-03-03,2014-03-05
40392,Atlanta Hawks,2014-03-05,21300913,2014-03-02,2014-03-04
40393,Indiana Pacers,2014-03-05,21300904,2014-03-02,2014-03-04
40394,Boston Celtics,2014-03-05,21300907,2014-03-02,2014-03-04
40395,Portland Trail Blazers,2014-03-05,21300913,2014-03-02,2014-03-04
40396,Milwaukee Bucks,2014-03-05,21300910,2014-03-02,2014-03-04
40397,Utah Jazz,2014-03-05,21300906,2014-03-02,2014-03-04
40398,Charlotte Bobcats,2014-03-05,21300904,2014-03-02,2014-03-04
40399,Orlando Magic,2014-03-05,21300905,2014-03-02,2014-03-04
40400,Minnesota Timberwolves,2014-03-05,21300911,2014-03-02,2014-03-04
40401,Detroit Pistons,2014-03-05,21300909,2014-03-02,2014-03-04
40402,Golden State Warriors,2014-03-05,21300907,2014-03-02,2014-03-04
40403,Memphis Grizzlies,2014-03-05,21300908,2014-03-02,2014-03-04
40404,Brooklyn Nets,2014-03-05,21300908,2014-03-02,2014-03-04
40405,Denver Nuggets,2014-03-05,21300912,2014-03-02,2014-03-04
40406,New York Knicks,2014-03-05,21300911,2014-03-02,2014-03-04
40407,Dallas Mavericks,2014-03-05,21300912,2014-03-02,2014-03-04
40408,Sacramento Kings,2014-03-05,21300910,2014-03-02,2014-03-04
40409,Washington Wizards,2014-03-05,21300906,2014-03-02,2014-03-04
40410,Houston Rockets,2014-03-05,21300905,2014-03-02,2014-03-04
40411,Chicago Bulls,2014-03-05,21300909,2014-03-02,2014-03-04
40412,Houston Rockets,2014-03-04,21300900,2014-03-01,2014-03-03
40413,Golden State Warriors,2014-03-04,21300899,2014-03-01,2014-03-03
40414,Cleveland Cavaliers,2014-03-04,21300898,2014-03-01,2014-03-03
40415,Los Angeles Clippers,2014-03-04,21300902,2014-03-01,2014-03-03
40416,Indiana Pacers,2014-03-04,21300899,2014-03-01,2014-03-03
40417,Miami Heat,2014-03-04,21300900,2014-03-01,2014-03-03
40418,San Antonio Spurs,2014-03-04,21300898,2014-03-01,2014-03-03
40419,New Orleans Pelicans,2014-03-04,21300903,2014-03-01,2014-03-03
40420,Los Angeles Lakers,2014-03-04,21300903,2014-03-01,2014-03-03
40421,Phoenix Suns,2014-03-04,21300902,2014-03-01,2014-03-03
40422,Oklahoma City Thunder,2014-03-04,21300901,2014-03-01,2014-03-03
40423,Philadelphia 76ers,2014-03-04,21300901,2014-03-01,2014-03-03
40424,Washington Wizards,2014-03-03,21300890,2014-02-28,2014-03-02
40425,Brooklyn Nets,2014-03-03,21300891,2014-02-28,2014-03-02
40426,Milwaukee Bucks,2014-03-03,21300894,2014-02-28,2014-03-02
40427,New Orleans Pelicans,2014-03-03,21300897,2014-02-28,2014-03-02
40428,Miami Heat,2014-03-03,21300893,2014-02-28,2014-03-02
40429,Charlotte Bobcats,2014-03-03,21300893,2014-02-28,2014-03-02
40430,Denver Nuggets,2014-03-03,21300895,2014-02-28,2014-03-02
40431,Utah Jazz,2014-03-03,21300894,2014-02-28,2014-03-02
40432,Memphis Grizzlies,2014-03-03,21300890,2014-02-28,2014-03-02
40433,Detroit Pistons,2014-03-03,21300892,2014-02-28,2014-03-02
40434,Chicago Bulls,2014-03-03,21300891,2014-02-28,2014-03-02
40435,Portland Trail Blazers,2014-03-03,21300896,2014-02-28,2014-03-02
40436,Minnesota Timberwolves,2014-03-03,21300895,2014-02-28,2014-03-02
40437,Los Angeles Lakers,2014-03-03,21300896,2014-02-28,2014-03-02
40438,New York Knicks,2014-03-03,21300892,2014-02-28,2014-03-02
40439,Sacramento Kings,2014-03-03,21300897,2014-02-28,2014-03-02
40440,San Antonio Spurs,2014-03-02,21300888,2014-02-27,2014-03-01
40441,Atlanta Hawks,2014-03-02,21300889,2014-02-27,2014-03-01
40442,Charlotte Bobcats,2014-03-02,21300887,2014-02-27,2014-03-01
40443,Oklahoma City Thunder,2014-03-02,21300887,2014-02-27,2014-03-01
40444,Chicago Bulls,2014-03-02,21300883,2014-02-27,2014-03-01
40445,Toronto Raptors,2014-03-02,21300884,2014-02-27,2014-03-01
40446,Golden State Warriors,2014-03-02,21300884,2014-02-27,2014-03-01
40447,Philadelphia 76ers,2014-03-02,21300886,2014-02-27,2014-03-01
40448,Dallas Mavericks,2014-03-02,21300888,2014-02-27,2014-03-01
40449,Orlando Magic,2014-03-02,21300886,2014-02-27,2014-03-01
40450,Indiana Pacers,2014-03-02,21300885,2014-02-27,2014-03-01
40451,New York Knicks,2014-03-02,21300883,2014-02-27,2014-03-01
40452,Utah Jazz,2014-03-02,21300885,2014-02-27,2014-03-01
40453,Phoenix Suns,2014-03-02,21300889,2014-02-27,2014-03-01
40454,Orlando Magic,2014-03-01,21300874,2014-02-26,2014-02-28
40455,Cleveland Cavaliers,2014-03-01,21300879,2014-02-26,2014-02-28
40456,Brooklyn Nets,2014-03-01,21300878,2014-02-26,2014-02-28
40457,Minnesota Timberwolves,2014-03-01,21300881,2014-02-26,2014-02-28
40458,Sacramento Kings,2014-03-01,21300881,2014-02-26,2014-02-28
40459,Washington Wizards,2014-03-01,21300875,2014-02-26,2014-02-28
40460,Houston Rockets,2014-03-01,21300876,2014-02-26,2014-02-28
40461,Milwaukee Bucks,2014-03-01,21300878,2014-02-26,2014-02-28
40462,Memphis Grizzlies,2014-03-01,21300879,2014-02-26,2014-02-28
40463,Portland Trail Blazers,2014-03-01,21300880,2014-02-26,2014-02-28
40464,Detroit Pistons,2014-03-01,21300876,2014-02-26,2014-02-28
40465,Miami Heat,2014-03-01,21300874,2014-02-26,2014-02-28
40466,Philadelphia 76ers,2014-03-01,21300875,2014-02-26,2014-02-28
40467,New Orleans Pelicans,2014-03-01,21300882,2014-02-26,2014-02-28
40468,Indiana Pacers,2014-03-01,21300877,2014-02-26,2014-02-28
40469,Boston Celtics,2014-03-01,21300877,2014-02-26,2014-02-28
40470,Los Angeles Clippers,2014-03-01,21300882,2014-02-26,2014-02-28
40471,Denver Nuggets,2014-03-01,21300880,2014-02-26,2014-02-28
40472,San Antonio Spurs,2014-02-28,21300871,2014-02-25,2014-02-27
40473,Golden State Warriors,2014-02-28,21300869,2014-02-25,2014-02-27
40474,New Orleans Pelicans,2014-02-28,21300873,2014-02-25,2014-02-27
40475,New York Knicks,2014-02-28,21300869,2014-02-25,2014-02-27
40476,Memphis Grizzlies,2014-02-28,21300868,2014-02-25,2014-02-27
40477,Cleveland Cavaliers,2014-02-28,21300867,2014-02-25,2014-02-27
40478,Charlotte Bobcats,2014-02-28,21300871,2014-02-25,2014-02-27
40479,Phoenix Suns,2014-02-28,21300873,2014-02-25,2014-02-27
40480,Dallas Mavericks,2014-02-28,21300870,2014-02-25,2014-02-27
40481,Los Angeles Lakers,2014-02-28,21300872,2014-02-25,2014-02-27
40482,Oklahoma City Thunder,2014-02-28,21300868,2014-02-25,2014-02-27
40483,Sacramento Kings,2014-02-28,21300872,2014-02-25,2014-02-27
40484,Chicago Bulls,2014-02-28,21300870,2014-02-25,2014-02-27
40485,Utah Jazz,2014-02-28,21300867,2014-02-25,2014-02-27
40486,Milwaukee Bucks,2014-02-27,21300863,2014-02-24,2014-02-26
40487,Indiana Pacers,2014-02-27,21300863,2014-02-24,2014-02-26
40488,Brooklyn Nets,2014-02-27,21300866,2014-02-24,2014-02-26
40489,Toronto Raptors,2014-02-27,21300864,2014-02-24,2014-02-26
40490,Washington Wizards,2014-02-27,21300864,2014-02-24,2014-02-26
40491,Denver Nuggets,2014-02-27,21300866,2014-02-24,2014-02-26
40492,New York Knicks,2014-02-27,21300865,2014-02-24,2014-02-26
40493,Miami Heat,2014-02-27,21300865,2014-02-24,2014-02-26
40494,Portland Trail Blazers,2014-02-26,21300861,2014-02-23,2014-02-25
40495,Boston Celtics,2014-02-26,21300854,2014-02-23,2014-02-25
40496,Brooklyn Nets,2014-02-26,21300861,2014-02-23,2014-02-25
40497,Oklahoma City Thunder,2014-02-26,21300858,2014-02-23,2014-02-25
40498,Dallas Mavericks,2014-02-26,21300856,2014-02-23,2014-02-25
40499,Los Angeles Clippers,2014-02-26,21300862,2014-02-23,2014-02-25
40500,Los Angeles Lakers,2014-02-26,21300857,2014-02-23,2014-02-25
40501,Golden State Warriors,2014-02-26,21300855,2014-02-23,2014-02-25
40502,Memphis Grizzlies,2014-02-26,21300857,2014-02-23,2014-02-25
40503,Atlanta Hawks,2014-02-26,21300854,2014-02-23,2014-02-25
40504,Detroit Pistons,2014-02-26,21300859,2014-02-23,2014-02-25
40505,New Orleans Pelicans,2014-02-26,21300856,2014-02-23,2014-02-25
40506,Chicago Bulls,2014-02-26,21300855,2014-02-23,2014-02-25
40507,Houston Rockets,2014-02-26,21300862,2014-02-23,2014-02-25
40508,Utah Jazz,2014-02-26,21300860,2014-02-23,2014-02-25
40509,Phoenix Suns,2014-02-26,21300860,2014-02-23,2014-02-25
40510,Orlando Magic,2014-02-26,21300853,2014-02-23,2014-02-25
40511,Philadelphia 76ers,2014-02-26,21300853,2014-02-23,2014-02-25
40512,San Antonio Spurs,2014-02-26,21300859,2014-02-23,2014-02-25
40513,Cleveland Cavaliers,2014-02-26,21300858,2014-02-23,2014-02-25
40514,Sacramento Kings,2014-02-25,21300852,2014-02-22,2014-02-24
40515,Toronto Raptors,2014-02-25,21300846,2014-02-22,2014-02-24
40516,Phoenix Suns,2014-02-25,21300851,2014-02-22,2014-02-24
40517,Indiana Pacers,2014-02-25,21300847,2014-02-22,2014-02-24
40518,Los Angeles Lakers,2014-02-25,21300847,2014-02-22,2014-02-24
40519,Minnesota Timberwolves,2014-02-25,21300851,2014-02-22,2014-02-24
40520,Chicago Bulls,2014-02-25,21300849,2014-02-22,2014-02-24
40521,Houston Rockets,2014-02-25,21300852,2014-02-22,2014-02-24
40522,Atlanta Hawks,2014-02-25,21300849,2014-02-22,2014-02-24
40523,Washington Wizards,2014-02-25,21300848,2014-02-22,2014-02-24
40524,Portland Trail Blazers,2014-02-25,21300850,2014-02-22,2014-02-24
40525,Orlando Magic,2014-02-25,21300848,2014-02-22,2014-02-24
40526,Denver Nuggets,2014-02-25,21300850,2014-02-22,2014-02-24
40527,Cleveland Cavaliers,2014-02-25,21300846,2014-02-22,2014-02-24
40528,Detroit Pistons,2014-02-24,21300842,2014-02-21,2014-02-23
40529,Philadelphia 76ers,2014-02-24,21300841,2014-02-21,2014-02-23
40530,Milwaukee Bucks,2014-02-24,21300841,2014-02-21,2014-02-23
40531,Golden State Warriors,2014-02-24,21300842,2014-02-21,2014-02-23
40532,Los Angeles Clippers,2014-02-24,21300844,2014-02-21,2014-02-23
40533,Boston Celtics,2014-02-24,21300845,2014-02-21,2014-02-23
40534,New Orleans Pelicans,2014-02-24,21300844,2014-02-21,2014-02-23
40535,New York Knicks,2014-02-24,21300843,2014-02-21,2014-02-23
40536,Utah Jazz,2014-02-24,21300845,2014-02-21,2014-02-23
40537,Dallas Mavericks,2014-02-24,21300843,2014-02-21,2014-02-23
40538,Denver Nuggets,2014-02-23,21300837,2014-02-20,2014-02-22
40539,Houston Rockets,2014-02-23,21300838,2014-02-20,2014-02-22
40540,Phoenix Suns,2014-02-23,21300838,2014-02-20,2014-02-22
40541,Orlando Magic,2014-02-23,21300836,2014-02-20,2014-02-22
40542,Sacramento Kings,2014-02-23,21300837,2014-02-20,2014-02-22
40543,Miami Heat,2014-02-23,21300834,2014-02-20,2014-02-22
40544,Chicago Bulls,2014-02-23,21300834,2014-02-20,2014-02-22
40545,Minnesota Timberwolves,2014-02-23,21300840,2014-02-20,2014-02-22
40546,Los Angeles Clippers,2014-02-23,21300833,2014-02-20,2014-02-22
40547,Oklahoma City Thunder,2014-02-23,21300833,2014-02-20,2014-02-22
40548,Los Angeles Lakers,2014-02-23,21300839,2014-02-20,2014-02-22
40549,Toronto Raptors,2014-02-23,21300836,2014-02-20,2014-02-22
40550,Cleveland Cavaliers,2014-02-23,21300835,2014-02-20,2014-02-22
40551,Portland Trail Blazers,2014-02-23,21300840,2014-02-20,2014-02-22
40552,Brooklyn Nets,2014-02-23,21300839,2014-02-20,2014-02-22
40553,Washington Wizards,2014-02-23,21300835,2014-02-20,2014-02-22
40554,New York Knicks,2014-02-22,21300827,2014-02-19,2014-02-21
40555,Memphis Grizzlies,2014-02-22,21300825,2014-02-19,2014-02-21
40556,New Orleans Pelicans,2014-02-22,21300826,2014-02-19,2014-02-21
40557,Dallas Mavericks,2014-02-22,21300828,2014-02-19,2014-02-21
40558,Sacramento Kings,2014-02-22,21300831,2014-02-19,2014-02-21
40559,Brooklyn Nets,2014-02-22,21300832,2014-02-19,2014-02-21
40560,Utah Jazz,2014-02-22,21300830,2014-02-19,2014-02-21
40561,Golden State Warriors,2014-02-22,21300832,2014-02-19,2014-02-21
40562,Washington Wizards,2014-02-22,21300826,2014-02-19,2014-02-21
40563,Boston Celtics,2014-02-22,21300831,2014-02-19,2014-02-21
40564,Indiana Pacers,2014-02-22,21300829,2014-02-19,2014-02-21
40565,Atlanta Hawks,2014-02-22,21300827,2014-02-19,2014-02-21
40566,Detroit Pistons,2014-02-22,21300828,2014-02-19,2014-02-21
40567,Charlotte Bobcats,2014-02-22,21300825,2014-02-19,2014-02-21
40568,Minnesota Timberwolves,2014-02-22,21300830,2014-02-19,2014-02-21
40569,Milwaukee Bucks,2014-02-22,21300829,2014-02-19,2014-02-21
40570,New Orleans Pelicans,2014-02-21,21300815,2014-02-18,2014-02-20
40571,San Antonio Spurs,2014-02-21,21300822,2014-02-18,2014-02-20
40572,Portland Trail Blazers,2014-02-21,21300823,2014-02-18,2014-02-20
40573,Cleveland Cavaliers,2014-02-21,21300818,2014-02-18,2014-02-20
40574,Los Angeles Clippers,2014-02-21,21300821,2014-02-18,2014-02-20
40575,Los Angeles Lakers,2014-02-21,21300824,2014-02-18,2014-02-20
40576,Boston Celtics,2014-02-21,21300824,2014-02-18,2014-02-20
40577,Detroit Pistons,2014-02-21,21300819,2014-02-18,2014-02-20
40578,New York Knicks,2014-02-21,21300816,2014-02-18,2014-02-20
40579,Chicago Bulls,2014-02-21,21300820,2014-02-18,2014-02-20
40580,Utah Jazz,2014-02-21,21300823,2014-02-18,2014-02-20
40581,Orlando Magic,2014-02-21,21300816,2014-02-18,2014-02-20
40582,Atlanta Hawks,2014-02-21,21300819,2014-02-18,2014-02-20
40583,Memphis Grizzlies,2014-02-21,21300821,2014-02-18,2014-02-20
40584,Phoenix Suns,2014-02-21,21300822,2014-02-18,2014-02-20
40585,Denver Nuggets,2014-02-21,21300820,2014-02-18,2014-02-20
40586,Philadelphia 76ers,2014-02-21,21300817,2014-02-18,2014-02-20
40587,Dallas Mavericks,2014-02-21,21300817,2014-02-18,2014-02-20
40588,Toronto Raptors,2014-02-21,21300818,2014-02-18,2014-02-20
40589,Charlotte Bobcats,2014-02-21,21300815,2014-02-18,2014-02-20
40590,Denver Nuggets,2014-02-20,21300812,2014-02-17,2014-02-19
40591,Miami Heat,2014-02-20,21300813,2014-02-17,2014-02-19
40592,Oklahoma City Thunder,2014-02-20,21300813,2014-02-17,2014-02-19
40593,Golden State Warriors,2014-02-20,21300814,2014-02-17,2014-02-19
40594,Houston Rockets,2014-02-20,21300814,2014-02-17,2014-02-19
40595,Milwaukee Bucks,2014-02-20,21300812,2014-02-17,2014-02-19
40596,Toronto Raptors,2014-02-19,21300803,2014-02-16,2014-02-18
40597,Boston Celtics,2014-02-19,21300807,2014-02-16,2014-02-18
40598,Chicago Bulls,2014-02-19,21300803,2014-02-16,2014-02-18
40599,New York Knicks,2014-02-19,21300806,2014-02-16,2014-02-18
40600,Indiana Pacers,2014-02-19,21300805,2014-02-16,2014-02-18
40601,Atlanta Hawks,2014-02-19,21300804,2014-02-16,2014-02-18
40602,Houston Rockets,2014-02-19,21300811,2014-02-16,2014-02-18
40603,Cleveland Cavaliers,2014-02-19,21300802,2014-02-16,2014-02-18
40604,Orlando Magic,2014-02-19,21300802,2014-02-16,2014-02-18
40605,Washington Wizards,2014-02-19,21300804,2014-02-16,2014-02-18
40606,New Orleans Pelicans,2014-02-19,21300806,2014-02-16,2014-02-18
40607,Portland Trail Blazers,2014-02-19,21300809,2014-02-16,2014-02-18
40608,Charlotte Bobcats,2014-02-19,21300801,2014-02-16,2014-02-18
40609,Sacramento Kings,2014-02-19,21300810,2014-02-16,2014-02-18
40610,Utah Jazz,2014-02-19,21300808,2014-02-16,2014-02-18
40611,Phoenix Suns,2014-02-19,21300807,2014-02-16,2014-02-18
40612,Brooklyn Nets,2014-02-19,21300808,2014-02-16,2014-02-18
40613,Detroit Pistons,2014-02-19,21300801,2014-02-16,2014-02-18
40614,Los Angeles Lakers,2014-02-19,21300811,2014-02-16,2014-02-18
40615,Minnesota Timberwolves,2014-02-19,21300805,2014-02-16,2014-02-18
40616,Golden State Warriors,2014-02-19,21300810,2014-02-16,2014-02-18
40617,San Antonio Spurs,2014-02-19,21300809,2014-02-16,2014-02-18
40618,New York Knicks,2014-02-18,21300796,2014-02-15,2014-02-17
40619,Orlando Magic,2014-02-18,21300797,2014-02-15,2014-02-17
40620,Detroit Pistons,2014-02-18,21300795,2014-02-15,2014-02-17
40621,Dallas Mavericks,2014-02-18,21300798,2014-02-15,2014-02-17
40622,Toronto Raptors,2014-02-18,21300794,2014-02-15,2014-02-17
40623,Philadelphia 76ers,2014-02-18,21300793,2014-02-15,2014-02-17
40624,Indiana Pacers,2014-02-18,21300792,2014-02-15,2014-02-17
40625,San Antonio Spurs,2014-02-18,21300800,2014-02-15,2014-02-17
40626,Atlanta Hawks,2014-02-18,21300792,2014-02-15,2014-02-17
40627,Cleveland Cavaliers,2014-02-18,21300793,2014-02-15,2014-02-17
40628,Los Angeles Clippers,2014-02-18,21300800,2014-02-15,2014-02-17
40629,Denver Nuggets,2014-02-18,21300799,2014-02-15,2014-02-17
40630,Miami Heat,2014-02-18,21300798,2014-02-15,2014-02-17
40631,Washington Wizards,2014-02-18,21300794,2014-02-15,2014-02-17
40632,Milwaukee Bucks,2014-02-18,21300797,2014-02-15,2014-02-17
40633,Memphis Grizzlies,2014-02-18,21300796,2014-02-15,2014-02-17
40634,Charlotte Bobcats,2014-02-18,21300795,2014-02-15,2014-02-17
40635,Phoenix Suns,2014-02-18,21300799,2014-02-15,2014-02-17
40636,Chicago Bulls,2014-02-13,21300790,2014-02-10,2014-02-12
40637,Los Angeles Lakers,2014-02-13,21300791,2014-02-10,2014-02-12
40638,Oklahoma City Thunder,2014-02-13,21300791,2014-02-10,2014-02-12
40639,Brooklyn Nets,2014-02-13,21300790,2014-02-10,2014-02-12
40640,Cleveland Cavaliers,2014-02-12,21300782,2014-02-09,2014-02-11
40641,Orlando Magic,2014-02-12,21300778,2014-02-09,2014-02-11
40642,San Antonio Spurs,2014-02-12,21300780,2014-02-09,2014-02-11
40643,New York Knicks,2014-02-12,21300783,2014-02-09,2014-02-11
40644,Philadelphia 76ers,2014-02-12,21300787,2014-02-09,2014-02-11
40645,Portland Trail Blazers,2014-02-12,21300789,2014-02-09,2014-02-11
40646,Milwaukee Bucks,2014-02-12,21300785,2014-02-09,2014-02-11
40647,Memphis Grizzlies,2014-02-12,21300778,2014-02-09,2014-02-11
40648,Indiana Pacers,2014-02-12,21300777,2014-02-09,2014-02-11
40649,Washington Wizards,2014-02-12,21300784,2014-02-09,2014-02-11
40650,Golden State Warriors,2014-02-12,21300788,2014-02-09,2014-02-11
40651,Los Angeles Clippers,2014-02-12,21300789,2014-02-09,2014-02-11
40652,New Orleans Pelicans,2014-02-12,21300785,2014-02-09,2014-02-11
40653,Atlanta Hawks,2014-02-12,21300779,2014-02-09,2014-02-11
40654,Dallas Mavericks,2014-02-12,21300777,2014-02-09,2014-02-11
40655,Charlotte Bobcats,2014-02-12,21300781,2014-02-09,2014-02-11
40656,Denver Nuggets,2014-02-12,21300786,2014-02-09,2014-02-11
40657,Sacramento Kings,2014-02-12,21300783,2014-02-09,2014-02-11
40658,Brooklyn Nets,2014-02-12,21300781,2014-02-09,2014-02-11
40659,Utah Jazz,2014-02-12,21300787,2014-02-09,2014-02-11
40660,Toronto Raptors,2014-02-12,21300779,2014-02-09,2014-02-11
40661,Boston Celtics,2014-02-12,21300780,2014-02-09,2014-02-11
40662,Detroit Pistons,2014-02-12,21300782,2014-02-09,2014-02-11
40663,Miami Heat,2014-02-12,21300788,2014-02-09,2014-02-11
40664,Houston Rockets,2014-02-12,21300784,2014-02-09,2014-02-11
40665,Minnesota Timberwolves,2014-02-12,21300786,2014-02-09,2014-02-11
40666,Cleveland Cavaliers,2014-02-11,21300771,2014-02-08,2014-02-10
40667,Charlotte Bobcats,2014-02-11,21300770,2014-02-08,2014-02-10
40668,Dallas Mavericks,2014-02-11,21300770,2014-02-08,2014-02-10
40669,Memphis Grizzlies,2014-02-11,21300773,2014-02-08,2014-02-10
40670,Chicago Bulls,2014-02-11,21300772,2014-02-08,2014-02-10
40671,Los Angeles Lakers,2014-02-11,21300776,2014-02-08,2014-02-10
40672,Atlanta Hawks,2014-02-11,21300772,2014-02-08,2014-02-10
40673,Sacramento Kings,2014-02-11,21300771,2014-02-08,2014-02-10
40674,Portland Trail Blazers,2014-02-11,21300775,2014-02-08,2014-02-10
40675,Washington Wizards,2014-02-11,21300773,2014-02-08,2014-02-10
40676,Utah Jazz,2014-02-11,21300776,2014-02-08,2014-02-10
40677,Miami Heat,2014-02-11,21300774,2014-02-08,2014-02-10
40678,Phoenix Suns,2014-02-11,21300774,2014-02-08,2014-02-10
40679,Oklahoma City Thunder,2014-02-11,21300775,2014-02-08,2014-02-10
40680,Denver Nuggets,2014-02-10,21300764,2014-02-07,2014-02-09
40681,Philadelphia 76ers,2014-02-10,21300769,2014-02-07,2014-02-09
40682,Boston Celtics,2014-02-10,21300767,2014-02-07,2014-02-09
40683,San Antonio Spurs,2014-02-10,21300766,2014-02-07,2014-02-09
40684,Houston Rockets,2014-02-10,21300768,2014-02-07,2014-02-09
40685,Milwaukee Bucks,2014-02-10,21300767,2014-02-07,2014-02-09
40686,Detroit Pistons,2014-02-10,21300766,2014-02-07,2014-02-09
